Harmonized Variable,Harmonized Variable Description,SNOMED CT ID,NINDS CDE ID,Studies Mapped,Missing Samples (%)_x,Study Mapped,Variable Field Name,Variable Description,Missing Samples (%)_y,dataset,var,Study,Variable name,Variable description,dbGaP Study Accession,Variable accession,Dataset accession,Dataset name,phv,values,studyId,dtId,varId,is_categorical,is_continuous,columnmeta_is_stigmatized,columnmeta_name,description,columnmeta_min,HPDS_PATH,derived_group_id,columnmeta_hpds_path,columnmeta_var_id,columnmeta_var_group_description,derived_var_description,derived_variable_level_data,data_hierarchy,derived_group_description,columnmeta_max,columnmeta_description,derived_study_id,hashed_var_id,columnmeta_data_type,derived_var_id,columnmeta_study_id,is_stigmatized,derived_var_name,derived_study_abv_name,derived_study_description,columnmeta_var_group_id,derived_group_name,columnmeta_HPDS_PATH,min,max
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd50,STRING BEANS:(servings/week),0.361366623,vr_ffreq_ex06_1_0506d,ffd50,Framingham Cohort,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v33.p14,phv00068493.v7.p14,pht000681.v8.p14,ffreq1_6s,phv00068493,[],phs000007,pht000681,phv00068493,False,True,False,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,0.0,\phs000007\pht000681\phv00068493\FFD50\,pht000681.v6,\phs000007\pht000681\phv00068493\FFD50\,phv00068493,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 6",DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 6",17.5,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v31,56e1e12043ae2a69522b6e018874d1942935687f11a670b23e5b6926435167f8,continuous,phv00068493.v5,phs000007,False,FFD50,FHS,Framingham Cohort,pht000681,ffreq1_6s,\phs000007\pht000681\phv00068493\FFD50\,0.0,17.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd50,STRING BEANS:(servings/week),0.361366623,vr_ffreq_ex06_1_0506d,ffd50,Framingham Cohort,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v33.p14,phv00070086.v7.p14,pht000680.v8.p14,ffreq1_5s,phv00070086,[],phs000007,pht000680,phv00070086,False,True,False,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,0.0,\phs000007\pht000680\phv00070086\FFD50\,pht000680.v6,\phs000007\pht000680\phv00070086\FFD50\,phv00070086,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 5",DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 5",17.5,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v31,84f7a7ba0f212c7dbcf56af94ff6428d5937ed31acc77428f7603b2e08166543,continuous,phv00070086.v5,phs000007,False,FFD50,FHS,Framingham Cohort,pht000680,ffreq1_5s,\phs000007\pht000680\phv00070086\FFD50\,0.0,17.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd50,STRING BEANS:(servings/week),0.361366623,vr_ffreq_ex06_1_0506d,ffd50,Framingham Cohort,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v33.p14,phv00069062.v7.p14,pht000682.v8.p14,ffreq1_7s,phv00069062,[],phs000007,pht000682,phv00069062,False,True,False,FFD50,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,0.0,\phs000007\pht000682\phv00069062\FFD50\,pht000682.v6,\phs000007\pht000682\phv00069062\FFD50\,phv00069062,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 7",DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 7",42.0,DERIVED FIELD: SERVINGS PER WEEK - STRING BEANS,phs000007.v31,f0dc0add95b628cbd4a7ac255f00da3e129ac459328be8ac1f5f41c28ec5c13e,continuous,phv00069062.v5,phs000007,False,FFD50,FHS,Framingham Cohort,pht000682,ffreq1_7s,\phs000007\pht000682\phv00069062\FFD50\,0.0,42.0
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD:BROCCOLI,phs000007.v33.p14,phv00477949.v1.p14,pht010752.v2.p14,vr_ffreq_ex01_72_0975s,phv00477949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD:BROCCOLI,phs000007.v33.p14,phv00478510.v2.p14,pht010753.v2.p14,vr_ffreq_ex03_7_0973s,phv00478510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,BROCCOLI: (servings/week),phs000007.v33.p14,phv00479165.v2.p14,pht010754.v2.p14,vr_ffreq_ex09_1b_1636s,phv00479165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,BROCCOLI,phs000007.v33.p14,phv00523893.v1.p14,pht012909.v1.p14,vr_ffreq_ex02_7_1301s,phv00523893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,BROCCOLI: (servings/week),phs000007.v33.p14,phv00524552.v1.p14,pht012910.v1.p14,vr_ffreq_ex03_3b_1344s,phv00524552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v33.p14,phv00070087.v7.p14,pht000680.v8.p14,ffreq1_5s,phv00070087,[],phs000007,pht000680,phv00070087,False,True,False,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,0.0,\phs000007\pht000680\phv00070087\FFD51\,pht000680.v6,\phs000007\pht000680\phv00070087\FFD51\,phv00070087,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 5",DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 5",17.5,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v31,cf7370be2f3840917db3f6bd2783d5da234639518229b2fb80834dec4d3b2de1,continuous,phv00070087.v5,phs000007,False,FFD51,FHS,Framingham Cohort,pht000680,ffreq1_5s,\phs000007\pht000680\phv00070087\FFD51\,0.0,17.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v33.p14,phv00069063.v7.p14,pht000682.v8.p14,ffreq1_7s,phv00069063,[],phs000007,pht000682,phv00069063,False,True,False,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,0.0,\phs000007\pht000682\phv00069063\FFD51\,pht000682.v6,\phs000007\pht000682\phv00069063\FFD51\,phv00069063,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 7",DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 7",31.5,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v31,a23f44f1fd7384636b5661c9a4cc99dbefd29763a6db141dfd3a274918b5417d,continuous,phv00069063.v5,phs000007,False,FFD51,FHS,Framingham Cohort,pht000682,ffreq1_7s,\phs000007\pht000682\phv00069063\FFD51\,0.0,31.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,BROCCOLI: (servings/week),phs000007.v33.p14,phv00172978.v5.p14,pht002900.v5.p14,vr_ffreq_ex02_3b_1345s,phv00172978,[],phs000007,pht002900,phv00172978,False,True,False,FFD51,Derived field: Broccoli,0.0,\phs000007\pht002900\phv00172978\FFD51\,pht002900.v3,\phs000007\pht002900\phv00172978\FFD51\,phv00172978,"Food Frequency Questionnaire with Derived Variables, Generation 3 Exam 2. Variables that have FFQ at the beginning of the variable description are those questions on the actual FFQ questionnaire and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions.",Derived field: Broccoli,{},,"Food Frequency Questionnaire with Derived Variables, Generation 3 Exam 2. Variables that have FFQ at the beginning of the variable description are those questions on the actual FFQ questionnaire and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions.",42.0,Derived field: Broccoli,phs000007.v31,3ebc64624a678a15e47fbe8f8a868aba9fdc700710de162f5dfd7cf5dc6a592d,continuous,phv00172978.v3,phs000007,False,FFD51,FHS,Framingham Cohort,pht002900,vr_ffreq_ex02_3_0713s,\phs000007\pht002900\phv00172978\FFD51\,0.0,42.0
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD:BROCCOLI,phs000007.v33.p14,phv00477386.v1.p14,pht010751.v2.p14,vr_ffreq_ex01_2_0984s,phv00477386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD:BROCCOLI,phs000007.v33.p14,phv00157197.v5.p14,pht002150.v6.p14,vr_ffreq_ex01_3_0587s,phv00157197,[],phs000007,pht002150,phv00157197,False,True,False,FFD51,DERIVED FIELD:BROCCOLI,0.0,\phs000007\pht002150\phv00157197\FFD51\,pht002150.v4,\phs000007\pht002150\phv00157197\FFD51\,phv00157197,"Food Frequency Questionnaire (FFQ) and Derived Variables, Generation 3 Cohort Exam 1. Variables that have FFQ at the beginning of the description are those questions on the actual FFQ and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions. Variables beginning with NUT_ are calculated as 'per day' nutrient values.",DERIVED FIELD:BROCCOLI,{},,"Food Frequency Questionnaire (FFQ) and Derived Variables, Generation 3 Cohort Exam 1. Variables that have FFQ at the beginning of the description are those questions on the actual FFQ and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions. Variables beginning with NUT_ are calculated as 'per day' nutrient values.",31.5,DERIVED FIELD:BROCCOLI,phs000007.v31,45ba13a51baf5bda63ab3ac5d42b4b3e162316a259762b71ed14019466ebed80,continuous,phv00157197.v4,phs000007,False,FFD51,FHS,Framingham Cohort,pht002150,vr_ffreq_ex01_3_0587s,\phs000007\pht002150\phv00157197\FFD51\,0.0,31.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v33.p14,phv00068494.v7.p14,pht000681.v8.p14,ffreq1_6s,phv00068494,[],phs000007,pht000681,phv00068494,False,True,False,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,0.0,\phs000007\pht000681\phv00068494\FFD51\,pht000681.v6,\phs000007\pht000681\phv00068494\FFD51\,phv00068494,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 6",DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Offspring Cohort Exam 6",17.5,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v31,291c9d7100faa621eb275149f8d784f08ef8c88b4febea3445a100e5df63f5bf,continuous,phv00068494.v5,phs000007,False,FFD51,FHS,Framingham Cohort,pht000681,ffreq1_6s,\phs000007\pht000681\phv00068494\FFD51\,0.0,17.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v33.p14,phv00158441.v1.p14,pht002153.v2.p14,ffreq0_22s,phv00158441,[],phs000007,pht002153,phv00158441,False,True,False,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,0.0,\phs000007\pht002153\phv00158441\FFD51\,pht002153.v1,\phs000007\pht002153\phv00158441\FFD51\,phv00158441,"Food Frequency Questionnaire Data for Willett Purple Form, Original Cohort Exam 22",DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Original Cohort Exam 22",7.0,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v31,4792c53e7c57e1bcb0750728912bd5f1d7d5f1efb2d3a21ec3cac3395d526fd6,continuous,phv00158441.v1,phs000007,False,FFD51,FHS,Framingham Cohort,pht002153,ffreq0_22s,\phs000007\pht002153\phv00158441\FFD51\,0.0,7.0
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v33.p14,phv00157638.v1.p14,pht002151.v2.p14,ffreq0_20s,phv00157638,[],phs000007,pht002151,phv00157638,False,True,False,FFD51,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,0.0,\phs000007\pht002151\phv00157638\FFD51\,pht002151.v1,\phs000007\pht002151\phv00157638\FFD51\,phv00157638,"Food Frequency Questionnaire Data for Willett Purple Form, Original Cohort Exam 20",DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,{},,"Food Frequency Questionnaire Data for Willett Purple Form, Original Cohort Exam 20",42.0,DERIVED FIELD: SERVINGS PER WEEK - BROCCOLI,phs000007.v31,de2b51d239c95a984df1265baff74dc2c1c47f91a380ea037a8c8dd81c4bc71f,continuous,phv00157638.v1,phs000007,False,FFD51,FHS,Framingham Cohort,pht002151,ffreq0_20s,\phs000007\pht002151\phv00157638\FFD51\,0.0,42.0
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd51,BROCCOLI:(servings/week),0.821287779,vr_ffreq_ex06_1_0506d,ffd51,Framingham Cohort,FFD51,DERIVED FIELD:BROCCOLI,phs000007.v33.p14,phv00162575.v7.p14,pht002350.v7.p14,vr_ffreq_ex08_1_0615s,phv00162575,[],phs000007,pht002350,phv00162575,False,True,False,FFD51,DERIVED FIELD:BROCCOLI,0.0,\phs000007\pht002350\phv00162575\FFD51\,pht002350.v5,\phs000007\pht002350\phv00162575\FFD51\,phv00162575,"Food Frequency Questionnaire with Derived Variables, Offspring Cohort Exam 8. Variables that have FFQ at the beginning of the variable description are those questions on the actual FFQ questionnaire and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions. Variables beginning with NUT_ are calculated as 'per day' nutrient values. The following variables were used to create the derived nutrient fields and should not be used by the end user and were therefore deleted from the final dataset: MEASURE1, MEASURE2, MEASURE3, FRACT1, FRACT2, and FRACT3. Only valid FFQ data is included in this dataset. Valid FFQ data is defined as FFQs with less than 13 blanks and calorie intakes between 600-4199 kcal for men and between 600-3199 kcal for women. Dietary intakes have been assessed repeatedly for the original cohort and for the Offspring cohort since 1989 using the Harvard semi-quantitative food frequency questionnaire (FFQ) (Rimm et al. Am J Epidemiol 1992). The questionnaires were mailed to non-institutionalized participants before the examination and the participants were asked to bring the completed questionnaire with them to their appointment, at which time the FFQs were reviewed with the participant. The FFQ consists of a list of foods with a standard serving size and a selection of 9 frequency categories ranging from never or <1 serving/month to >= 6 servings/day. Participants were asked to report their frequency of consumption of each food item during the year prior to the examination. The FFQ also asked about the frequency and dose of vitamin and mineral supplements.",DERIVED FIELD:BROCCOLI,{},,"Food Frequency Questionnaire with Derived Variables, Offspring Cohort Exam 8. Variables that have FFQ at the beginning of the variable description are those questions on the actual FFQ questionnaire and answered by the participant. Variables that are described as derived fields were calculated using the answers to the FFQ questions. Variables beginning with NUT_ are calculated as 'per day' nutrient values. The following variables were used to create the derived nutrient fields and should not be used by the end user and were therefore deleted from the final dataset: MEASURE1, MEASURE2, MEASURE3, FRACT1, FRACT2, and FRACT3. Only valid FFQ data is included in this dataset. Valid FFQ data is defined as FFQs with less than 13 blanks and calorie intakes between 600-4199 kcal for men and between 600-3199 kcal for women. Dietary intakes have been assessed repeatedly for the original cohort and for the Offspring cohort since 1989 using the Harvard semi-quantitative food frequency questionnaire (FFQ) (Rimm et al. Am J Epidemiol 1992). The questionnaires were mailed to non-institutionalized participants before the examination and the participants were asked to bring the completed questionnaire with them to their appointment, at which time the FFQs were reviewed with the participant. The FFQ consists of a list of foods with a standard serving size and a selection of 9 frequency categories ranging from never or <1 serving/month to >= 6 servings/day. Participants were asked to report their frequency of consumption of each food item during the year prior to the examination. The FFQ also asked about the frequency and dose of vitamin and mineral supplements.",31.5,DERIVED FIELD:BROCCOLI,phs000007.v31,870ef8113c078eb92e1b5fb0203ca7745f1dafdc4525e396725fce09efec7a5d,continuous,phv00162575.v5,phs000007,False,FFD51,FHS,Framingham Cohort,pht002350,vr_ffreq_ex08_1_0615s,\phs000007\pht002350\phv00162575\FFD51\,0.0,31.5
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd52,CABBAGE/COLE SLAW:(servings/week),0.295663601,vr_ffreq_ex06_1_0506d,ffd52,Framingham Cohort,FFD52,CABBAGE/COLE SLAW: (servings/week),phs000007.v33.p14,phv00524554.v1.p14,pht012910.v1.p14,vr_ffreq_ex03_3b_1344s,phv00524554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd52,CABBAGE/COLE SLAW:(servings/week),0.295663601,vr_ffreq_ex06_1_0506d,ffd52,Framingham Cohort,FFD52,CABBAGE/COLE SLAW: (servings/week),phs000007.v33.p14,phv00479167.v2.p14,pht010754.v2.p14,vr_ffreq_ex09_1b_1636s,phv00479167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd52,CABBAGE/COLE SLAW:(servings/week),0.295663601,vr_ffreq_ex06_1_0506d,ffd52,Framingham Cohort,FFD52,DERIVED FIELD:CABBAGE/COLE SLAW,phs000007.v33.p14,phv00478511.v2.p14,pht010753.v2.p14,vr_ffreq_ex03_7_0973s,phv00478511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGETABLES,Vegetables (servings per week),401070008,C10056,ARICFraminghamREGARDS,2.64,Framingham,vr_ffreq_ex06_1_0506d.ffd52,CABBAGE/COLE SLAW:(servings/week),0.295663601,vr_ffreq_ex06_1_0506d,ffd52,Framingham Cohort,FFD52,DERIVED FIELD:CABBAGE/COLE SLAW,phs000007.v33.p14,phv00477950.v1.p14,pht010752.v2.p14,vr_ffreq_ex01_72_0975s,phv00477950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
